INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
Shepherd University,Shepherdstown,WV,www.shepherd.edu/,1,5,31,39.434319,-77.804844,21,14,0.9829,500,490,NULL,22,21,20,NULL,999,15813,6570,16628,0.682,40300,32900,36700,38300,39700,0.4013,0.5987
West Liberty University,West Liberty,WV,www.westliberty.edu/,1,5,41,40.162473,-80.604054,22,10,0.7236,440,470,415,21,20,19,NULL,965,19324,6415,13540,0.6647,37000,30000,31100,33900,34700,0.4125,0.5875
West Virginia University,Morgantown,WV,www.wvu.edu/,1,5,13,39.63468,-79.953926,15,15,0.8579,510,530,NULL,24,23,23,NULL,1069,17585,6960,20242,0.7688,50200,37100,41000,44000,47400,0.5467,0.4533
Milwaukee School of Engineering,Milwaukee,WI,www.msoe.edu,2,3,11,43.045364,-87.907691,20,10,0.6865,565,630,NULL,28,26,29,NULL,1243,45260,35520,35520,0.8234,66300,53500,55900,59600,62700,0.762,0.238
Ripon College,Ripon,WI,www.ripon.edu,2,3,32,43.842383,-88.8426,21,8,0.6745,565,575,565,24,24,24,7,1108,42703,33482,33482,0.8445,44100,32500,37500,41100,42400,0.4646,0.5354
University of Wisconsin-Whitewater,Whitewater,WI,www.uww.edu,1,3,32,42.835563,-88.742368,18,16,0.8179,495,480,485,23,22,22,7,1050,16950,7600,15173,0.8049,44500,33700,37900,39300,42300,0.5002,0.4998
University of Wisconsin-Madison,Madison,WI,www.wisc.edu,1,3,12,43.073858,-89.405356,15,16,0.5694,610,680,635,29,29,29,9,1286,23839,10410,26660,0.9537,60700,45900,52700,57600,56900,0.4888,0.5112
University of Wyoming,Laramie,WY,www.uwyo.edu,1,7,33,41.311943,-105.57204,16,15,0.9766,535,540,NULL,25,24,24,NULL,1118,18145,4646,14876,0.7558,50400,40300,43800,47000,49000,0.4825,0.5175
Stanford University,Stanford,CA,www.stanford.edu/,2,8,21,37.426967,-122.168826,15,17,0.0509,730,745,740,33,34,33,NULL,1465,60311,45195,45195,0.9845,125900,94900,98600,122100,109000,0.5278,0.4722
Purdue University-Main Campus,West Lafayette,IN,www.purdue.edu,1,3,22,40.428206,-86.914435,15,16,0.5929,575,630,575,27,28,29,NULL,1213,22879,10002,28804,0.9246,60500,45700,50600,52900,56200,0.5828,0.4172
Watkins College of Art Design & Film,Nashville,TN,www.watkins.edu,2,5,11,36.194659,-86.805888,30,7,0.2636,435,410,453,22,22,22,8,1000,34118,20250,20250,0.566,33000,24200,31800,33500,32800,0.4618,0.5382
Florida Gulf Coast University,Fort Myers,FL,www.fgcu.edu,1,5,21,26.464262,-81.773578,18,16,0.5888,530,520,525,23,23,23,8,1059,17539,6118,25162,0.7819,45900,35700,37400,38600,42700,0.4428,0.5572
