INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
Erskine College,Due West,SC,www.erskine.edu,2,5,42,34.330674,-82.390797,21,8,0.6057,500,520,485,22,22,21,NULL,1016,46843,31580,31580,0.6039,41200,26600,32800,34900,38200,0.5094,0.4906
Francis Marion University,Florence,SC,www.fmarion.edu,1,5,23,34.192277,-79.655515,20,13,0.5911,480,475,455,19,18,19,NULL,933,18828,9738,19004,0.6833,37100,29200,30200,32000,35600,0.3146,0.6854
Furman University,Greenville,SC,www.furman.edu,2,5,21,34.920785,-82.441473,21,11,0.6871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57276,44668,44668,0.8861,55600,37200,40300,48100,50600,0.4292,0.5708
Lander University,Greenwood,SC,www.lander.edu,1,5,32,34.201143,-82.166351,22,10,0.5778,465,475,445,20,20,20,7,936,21777,10418,19738,0.6802,35900,29100,31500,32400,34900,0.3146,0.6854
Limestone College,Gaffney,SC,www.limestone.edu,2,5,31,35.052919,-81.648033,22,10,0.52,505,520,NULL,22,20,21,NULL,1020,36085,23000,23000,0.6046,39500,32300,36100,36600,37800,0.4455,0.5545
Newberry College,Newberry,SC,www.newberry.edu,2,5,32,34.286201,-81.601966,22,11,0.5675,465,475,NULL,20,19,20,NULL,945,39983,24300,24300,0.7173,33900,28100,29000,30700,34000,0.5279,0.4721
North Greenville University,Tigerville,SC,www.ngu.edu,2,5,41,35.069758,-82.37026,20,11,0.5946,550,565,550,26,25,25,8,1152,29053,15510,15510,0.7714,31600,26100,26700,29600,31400,0.5254,0.4746
Presbyterian College,Clinton,SC,https://www.presby.edu,2,5,32,34.465697,-81.874408,21,11,0.5372,540,550,NULL,24,NULL,NULL,NULL,1090,46378,34828,34828,0.8311,46300,31400,36800,41300,42800,0.468,0.532
University of South Carolina-Aiken,Aiken,SC,web.usca.edu,1,5,21,33.572917,-81.767901,22,10,0.6546,485,485,NULL,21,NULL,NULL,NULL,970,19759,9602,18926,0.6599,40500,30600,35000,34700,39200,0.3715,0.6285
University of South Carolina-Beaufort,Bluffton,SC,www.uscb.edu,1,5,31,32.303308,-80.973595,22,9,0.5724,470,465,NULL,20,NULL,NULL,NULL,933,20389,9404,19424,0.5067,33900,30300,32400,35400,33300,0.3799,0.6201
University of South Carolina-Columbia,Columbia,SC,www.sc.edu/,1,5,12,33.998973,-81.026971,15,16,0.652,595,615,NULL,27,NULL,NULL,NULL,1217,24586,11158,29440,0.8792,50100,40100,43100,46000,48100,0.4589,0.5411
Coastal Carolina University,Conway,SC,www.coastal.edu,1,5,13,33.794722,-79.012635,18,13,0.636,495,505,NULL,21,NULL,NULL,NULL,996,21781,10320,23660,0.6689,40300,31100,34300,37200,38300,0.4615,0.5385
South Carolina State University,Orangeburg,SC,www.scsu.edu,1,5,32,33.497439,-80.851185,19,11,0.8454,405,410,NULL,17,NULL,NULL,NULL,810,26245,10007,19856,0.6279,31700,24200,26200,26600,32600,0.4867,0.5133
University of South Carolina-Upstate,Spartanburg,SC,www.uscupstate.edu,1,5,22,34.996403,-81.970583,22,12,0.4682,470,475,450,20,19,20,NULL,947,21759,10518,20868,0.7308,39100,34100,35100,36200,37900,0.3546,0.6454
Voorhees College,Denmark,SC,www.voorhees.edu,2,5,41,33.307455,-81.130104,22,8,0.5004,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24486,10780,10780,0.4493,28700,23200,23500,24300,28900,0.4594,0.5406
Winthrop University,Rock Hill,SC,www.winthrop.edu,1,5,13,34.939066,-81.028928,18,13,0.7118,530,525,NULL,23,NULL,NULL,NULL,1053,25095,14082,27008,0.7673,38700,28600,32600,34700,36900,0.3254,0.6746
Wofford College,Spartanburg,SC,www.wofford.edu,2,5,13,34.957914,-81.934572,21,11,0.7739,580,585,570,27,26,26,8,1194,49150,37120,37120,0.8892,56700,40900,42800,50000,56300,0.4867,0.5133
Augustana University,Sioux Falls,SD,www.augie.edu,2,4,12,43.525939,-96.738507,22,11,0.6129,545,575,575,26,26,26,NULL,1162,37968,29214,29214,0.8038,45400,35000,38800,42500,45100,0.404,0.596
Black Hills State University,Spearfish,SD,www.bhsu.edu,1,4,32,44.495536,-103.870009,20,13,0.941,487,472,500,20,20,20,NULL,951,17034,7617,10097,0.6279,37500,30200,32700,35500,36000,0.3756,0.6244
Dakota State University,Madison,SD,dsu.edu,1,4,32,44.0127,-97.109609,20,10,0.842,498,495,NULL,22,21,21,NULL,1026,17913,7506,9986,0.6486,42300,33600,34800,37100,40000,0.6169,0.3831
Dakota Wesleyan University,Mitchell,SD,www.dwu.edu,2,4,33,43.695995,-98.030566,22,8,0.7343,510,525,NULL,23,22,22,NULL,1044,32693,23650,23650,0.6647,36900,32800,32400,36900,35700,0.4261,0.5739
Mount Marty College,Yankton,SD,www.mtmc.edu,2,4,33,42.874475,-97.409904,20,8,0.7236,NULL,NULL,NULL,21,20,21,NULL,990,34249,22892,22892,0.7009,37000,35000,33700,34600,35300,0.4054,0.5946
Northern State University,Aberdeen,SD,www.northern.edu,1,4,33,45.452555,-98.4837,20,10,0.8289,480,475,NULL,22,21,22,NULL,1025,18137,7563,10042,0.684,37500,32100,31500,33000,34500,0.4282,0.5718
Presentation College,Aberdeen,SD,www.presentation.edu,2,4,33,45.482833,-98.49077,26,6,0.5695,440,480,NULL,21,19,21,NULL,980,28361,17875,17875,0.5289,38200,34100,34300,34300,37300,0.3589,0.6411
South Dakota School of Mines and Technology,Rapid City,SD,www.sdsmt.edu,1,4,13,44.075439,-103.205753,27,11,0.8802,545,610,580,26,24,27,NULL,1181,20994,10040,13560,0.7671,56800,51400,48500,52800,53100,0.8031,0.1969
South Dakota State University,Brookings,SD,www.sdstate.edu/,1,4,33,44.31942,-96.783415,16,16,0.9201,495,535,NULL,23,22,23,NULL,1068,19330,7713,10485,0.7698,45700,38400,40400,43600,43700,0.4769,0.5231
University of Sioux Falls,Sioux Falls,SD,www.usiouxfalls.edu/,2,4,12,43.531574,-96.738229,19,11,0.9724,495,490,NULL,22,22,22,NULL,1028,35298,25480,25480,0.7246,40900,33100,35700,38700,38700,0.3909,0.6091
University of South Dakota,Vermillion,SD,WWW.USD.EDU,1,4,32,42.784558,-96.924664,16,13,0.8882,420,540,460,23,23,22,NULL,1044,19695,8022,10794,0.7445,46500,37400,38700,41300,42500,0.3707,0.6293
Aquinas College,Nashville,TN,www.aquinascollege.edu,2,5,11,36.132187,-86.844214,26,6,0.6104,636,485,NULL,25,27,22,NULL,1123,33543,20550,20550,0.7368,50900,42200,44700,45400,49100,0.2094,0.7906
Austin Peay State University,Clarksville,TN,www.apsu.edu,1,5,12,36.533319,-87.354081,18,12,0.8927,458,498,NULL,22,22,20,NULL,1010,19386,7168,21664,0.7242,37700,29600,32100,33400,36400,0.4086,0.5914
Baptist Memorial College of Health Sciences,Memphis,TN,www.bchs.edu,2,5,11,35.138415,-90.027501,26,6,0.5373,NULL,NULL,NULL,24,25,23,NULL,1110,19085,10412,10412,0.7273,54800,49400,50700,50400,55200,0.0873,0.9127
Belmont University,Nashville,TN,www.belmont.edu,2,5,11,36.133866,-86.794715,18,14,0.8272,580,580,NULL,26,28,26,NULL,1176,43030,28660,28660,0.8278,46600,36200,39500,42000,42100,0.3858,0.6142
Bethel University,McKenzie,TN,www.bethelu.edu/,2,5,32,36.139271,-88.516162,18,12,0.5742,NULL,465,423,20,19,19,NULL,930,29309,15714,15714,0.5551,41300,35800,39300,37700,41900,0.4347,0.5653
Bryan College-Dayton,Dayton,TN,www.bryan.edu,2,5,32,35.495721,-85.016596,20,11,0.4842,525,515,515,23,24,22,8,1065,30569,22200,22200,0.5936,39400,36800,37600,38700,40500,0.444,0.556
Carson-Newman University,Jefferson City,TN,www.cn.edu,2,5,23,36.122224,-83.492183,19,11,0.624,514,512,NULL,24,25,22,NULL,1083,33563,24460,24460,0.705,41000,30500,32400,34700,38700,0.4356,0.5644
Christian Brothers University,Memphis,TN,www.cbu.edu,2,5,11,35.127437,-89.983241,19,11,0.4971,NULL,NULL,NULL,24,23,26,NULL,1105,37216,29190,29190,0.8397,51300,34900,41600,41900,49400,0.4481,0.5519
Cumberland University,Lebanon,TN,www.cumberland.edu,2,5,31,36.204243,-86.29966,19,10,0.4642,475,500,450,23,22,21,6,1044,33764,20200,20200,0.6179,40200,34300,36300,37800,37000,0.413,0.587
Lipscomb University,Nashville,TN,www.lipscomb.edu,2,5,11,36.10469,-86.799304,17,14,0.5558,575,569,NULL,26,27,25,NULL,1175,38772,27390,27390,0.8044,43700,34500,36100,41200,43800,0.393,0.607
East Tennessee State University,Johnson City,TN,www.etsu.edu,1,5,13,36.304077,-82.366734,17,15,0.9174,505,530,NULL,22,23,21,NULL,1030,21826,7667,24011,0.6948,39800,30900,33700,34300,36800,0.4324,0.5676
Fisk University,Nashville,TN,www.fisk.edu,2,5,11,36.16912,-86.805671,21,8,0.8345,470,470,470,20,21,19,NULL,946,36781,20858,20858,0.8174,35400,28500,28000,30000,32400,0.3717,0.6283
Freed-Hardeman University,Henderson,TN,www.fhu.edu,2,5,32,35.440073,-88.639418,20,11,0.9339,540,530,NULL,25,25,23,NULL,1117,32282,20468,20468,0.738,40100,30800,35400,33900,39100,0.4344,0.5656
Hiwassee College,Madisonville,TN,www.hiwassee.edu,2,5,41,35.557691,-84.364631,23,7,0.4575,290,310,NULL,18,17,17,NULL,843,21815,13470,13470,0.4444,29500,22300,25100,28200,28400,0.4981,0.5019
Johnson University,Knoxville,TN,www.johnsonu.edu/Home.aspx,2,5,41,35.937152,-83.750336,24,8,0.5637,530,510,510,22,23,22,NULL,1034,20772,12050,12050,0.6667,30500,25000,28600,29600,29700,0.5361,0.4639
King University,Bristol,TN,www.king.edu,2,5,13,36.585899,-82.156532,18,10,0.5668,495,505,NULL,23,23,23,NULL,1042,36619,25708,25708,0.7606,46300,40300,42200,46000,44500,0.3298,0.6702
Lane College,Jackson,TN,www.lanecollege.edu,2,5,13,35.628197,-88.806832,22,11,0.4327,390,420,NULL,16,14,15,NULL,762,18673,9780,9780,0.4469,26300,19400,21900,23100,26100,0.5198,0.4802
Le Moyne-Owen College,Memphis,TN,www.loc.edu,2,5,11,35.118641,-90.034101,22,6,0.5215,365,365,365,15,15,15,NULL,735,17053,10680,10680,0.5772,30200,24200,24700,25000,29100,0.3741,0.6259
Lee University,Cleveland,TN,www.leeuniversity.edu,2,5,13,35.166166,-84.870018,19,13,0.8905,520,480,NULL,24,25,23,NULL,1076,25410,14280,14280,0.797,35900,27500,30800,31000,33300,0.4224,0.5776
Lincoln Memorial University,Harrogate,TN,www.lmunet.edu,2,5,32,36.581284,-83.658818,18,13,0.7437,490,520,NULL,23,23,20,NULL,1055,31299,19970,19970,0.6902,40100,32200,36000,37000,40100,0.2867,0.7133
Maryville College,Maryville,TN,www.maryvillecollege.edu,2,5,21,35.751969,-83.963853,21,11,0.7083,495,490,NULL,23,24,22,NULL,1049,43069,31754,31754,0.7135,37400,29300,31500,35700,39600,0.4592,0.5408
Memphis College of Art,Memphis,TN,www.mca.edu,2,5,11,35.145874,-89.993707,30,7,0.3806,520,460,495,22,23,20,NULL,1025,39459,28870,28870,0.6757,30200,20800,24000,23900,27800,0.337,0.663
University of Memphis,Memphis,TN,www.memphis.edu,1,5,11,35.118874,-89.938062,16,15,0.474,510,505,500,22,23,21,7,1029,21492,8619,20331,0.7817,41200,32100,36500,37400,39800,0.399,0.601
Middle Tennessee State University,Murfreesboro,TN,www.mtsu.edu,1,5,12,35.849139,-86.362094,17,16,0.7206,540,530,NULL,22,23,21,NULL,1032,19251,7876,24124,0.706,40500,31400,34900,36700,38600,0.465,0.535
Milligan College,Milligan College,TN,www.milligan.edu,2,5,22,36.30036,-82.29499,20,11,0.6241,540,530,530,24,26,23,NULL,1097,37853,28730,28730,0.8,40500,34600,37800,38300,38100,0.367,0.633
Rhodes College,Memphis,TN,www.rhodes.edu,2,5,11,35.154424,-89.989187,21,11,0.5999,645,645,NULL,29,31,28,NULL,1296,52958,41572,41572,0.8826,66200,38900,40400,50000,58000,0.422,0.578
Sewanee-The University of the South,Sewanee,TN,www.sewanee.edu,2,5,42,35.20443,-85.917772,21,11,0.647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47970,37100,37100,0.8832,50100,34300,35700,42000,44800,0.4858,0.5142
Tennessee Wesleyan College,Athens,TN,www.twcnet.edu,2,5,32,35.444939,-84.592647,22,7,0.6667,450,470,NULL,22,23,20,NULL,1002,29397,22300,22300,0.625,39900,31200,36500,38900,37100,0.366,0.634
The University of Tennessee-Chattanooga,Chattanooga,TN,www.utc.edu,1,5,12,35.048247,-85.299812,18,16,0.7728,530,520,NULL,24,24,22,NULL,1088,19619,8138,24256,0.7003,40600,31700,34100,35900,39800,0.4443,0.5557
The University of Tennessee-Knoxville,Knoxville,TN,www.utk.edu,1,5,12,35.955093,-83.929696,15,16,0.7483,575,585,NULL,27,28,26,NULL,1198,27450,11876,30326,0.8655,53200,40700,44800,47600,49700,0.505,0.495
The University of Tennessee-Martin,Martin,TN,www.utm.edu,1,5,33,36.340338,-88.864211,19,13,0.7334,NULL,NULL,NULL,23,23,22,NULL,1050,16805,8024,21968,0.7098,40000,28900,33000,34000,36000,0.4179,0.5821
Tennessee Technological University,Cookeville,TN,www.tntech.edu,1,5,33,36.174659,-85.503957,17,16,0.9441,538,563,NULL,24,25,22,NULL,1105,21411,7679,22679,0.7571,42100,33100,35700,39700,42100,0.5671,0.4329
Trevecca Nazarene University,Nashville,TN,www.trevecca.edu,2,5,11,36.142115,-86.753566,17,10,0.7308,530,520,NULL,23,22,24,NULL,1066,32604,23126,23126,0.7906,44200,38000,40700,43800,43900,0.4375,0.5625
Tusculum College,Greeneville,TN,www.tusculum.edu,2,5,32,36.172558,-82.761716,19,10,0.7194,459,475,NULL,22,21,21,NULL,990,33700,22670,22670,0.6167,42800,32700,36900,37800,44300,0.4593,0.5407
Union University,Jackson,TN,www.uu.edu,2,5,13,35.676896,-88.858524,17,14,0.6858,605,590,NULL,26,27,24,NULL,1170,42891,28150,28150,0.877,46700,38000,42400,42900,41800,0.3748,0.6252
Vanderbilt University,Nashville,TN,www.vanderbilt.edu,2,5,11,36.14443,-86.804875,15,17,0.1309,745,760,725,33,34,33,9,1481,61112,43838,43838,0.9683,78000,62500,65500,69700,71800,0.4993,0.5007
ITT Technical Institute-Knoxville,Knoxville,TN,www.itt-tech.edu,3,5,12,35.92112,-84.088641,28,6,0.948,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27971,18048,18048,0.3333,42800,33100,36700,38300,40000,0.7279,0.2721
Nossi College of Art,Madison,TN,www.nossi.edu,3,5,11,36.24334,-86.738521,30,6,0.4891,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22471,17800,17800,0.6579,24900,22900,22200,23900,26200,0.4176,0.5824
Watkins College of Art Design & Film,Nashville,TN,www.watkins.edu,2,5,11,36.194659,-86.805888,30,7,0.2636,435,410,453,22,22,22,8,1000,34118,20250,20250,0.566,33000,24200,31800,33500,32800,0.4618,0.5382
Remington College-Memphis Campus,Memphis,TN,www.remingtoncollege.edu/memphis-tennessee-career-colleges-overview,2,5,11,35.071403,-89.989881,14,6,0.8343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26876,15995,15995,0.5714,26700,18200,22200,21200,28900,0.3002,0.6998
Abilene Christian University,Abilene,TX,www.acu.edu,2,6,12,32.46915,-99.70954,18,13,0.5047,530,545,565,24,24,24,7,1091,41606,29450,29450,0.7515,45800,34500,37500,39800,42900,0.4236,0.5764
Angelo State University,San Angelo,TX,www.angelo.edu,1,6,13,31.44145,-100.466495,18,12,0.8244,475,490,450,21,20,20,NULL,976,18915,6856,15544,0.6239,42800,34000,35500,39100,40500,0.4584,0.5416
Austin College,Sherman,TX,www.austincollege.edu,2,6,13,33.646307,-96.598772,21,11,0.5438,600,595,580,25,NULL,NULL,NULL,1159,47404,33840,33840,0.8626,54300,35800,42300,43900,49900,0.4843,0.5157
Baylor University,Waco,TX,www.baylor.edu,2,6,12,31.545956,-97.119359,16,16,0.5536,610,620,585,27,28,27,8,1227,53797,38120,38120,0.8855,54700,40200,44000,48000,52900,0.4197,0.5803
Concordia University-Texas,Austin,TX,www.concordia.edu,2,6,11,30.420952,-97.836247,18,9,0.8529,500,515,477,22,20,22,NULL,1021,37413,26960,26960,0.6667,44700,40900,38900,44100,45100,0.3593,0.6407
Texas A & M University-Corpus Christi,Corpus Christi,TX,www.tamucc.edu,1,6,11,27.718601,-97.331933,17,12,0.8462,480,490,460,21,19,21,7,970,18745,7655,16283,0.5567,46500,35900,38300,41500,45400,0.4145,0.5855
Dallas Baptist University,Dallas,TX,www.dbu.edu,2,6,11,32.710017,-96.947006,17,13,0.4621,558,551,NULL,23,NULL,NULL,NULL,1075,34013,23650,23650,0.7234,45700,39200,42000,43700,45300,0.4197,0.5803
Dallas Christian College,Dallas,TX,www.dallas.edu,2,6,21,32.913698,-96.887124,24,7,0.3796,476,498,484,22,20,22,NULL,996,25837,15492,15492,0.3256,43200,33400,38200,41800,45700,0.5696,0.4304
University of Dallas,Irving,TX,www.udallas.edu,2,6,12,32.846202,-96.921573,18,11,0.8513,615,585,580,27,28,26,8,1211,48274,34430,34430,0.8,48800,37300,37600,44600,47500,0.4486,0.5514
East Texas Baptist University,Marshall,TX,www.etbu.edu,2,6,32,32.554545,-94.374337,22,11,0.5599,465,490,NULL,20,19,20,NULL,952,31716,23280,23280,0.6118,41600,33400,36700,38500,40700,0.4818,0.5182
Texas A & M University-Texarkana,Texarkana,TX,www.tamut.edu,1,6,41,33.49561,-94.10398,19,10,0.4755,430,420,440,19,18,19,6,897,13942,6059,15235,0.5641,36000,33500,35600,35900,39700,0.3802,0.6198
Texas A & M University-Commerce,Commerce,TX,www.tamuc.edu/,1,6,32,33.243814,-95.906913,16,13,0.4784,455,435,NULL,20,19,20,NULL,909,17241,5892,14580,0.6772,39900,32200,36700,36000,37300,0.4049,0.5951
Hardin-Simmons University,Abilene,TX,www.hsutx.edu,2,6,12,32.476786,-99.733815,19,10,0.568,508,515,490,23,22,22,NULL,1037,32694,22350,22350,0.6392,44800,35900,39600,40800,43900,0.4829,0.5171
Houston Baptist University,Houston,TX,www.hbu.edu,2,6,11,29.694414,-95.515978,19,10,0.3573,525,530,500,23,22,22,7,1054,36782,28800,28800,0.6631,46400,39600,41200,43600,45500,0.3883,0.6117
University of Houston-Downtown,Houston,TX,www.uhd.edu,1,6,11,29.763831,-95.35953,20,12,0.8417,430,470,NULL,18,16,19,NULL,894,15912,5516,14204,0.6574,46700,38500,39400,41400,44700,0.4002,0.5998
University of Houston-Victoria,Victoria,TX,www.uhv.edu,1,6,13,28.816438,-96.978193,18,10,0.5576,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17981,6748,17608,0.5516,41100,37200,38900,41100,41000,0.3397,0.6603
University of Houston,Houston,TX,www.uh.edu/,1,6,11,29.719988,-95.344851,15,15,0.6299,555,590,NULL,25,24,25,NULL,1139,22713,8605,19693,0.8624,57200,44000,47700,51200,52800,0.5062,0.4938
Howard Payne University,Brownwood,TX,www.hputx.edu,2,6,33,31.716345,-98.984956,22,11,0.8212,475,490,NULL,21,19,21,NULL,976,32965,24600,24600,0.5409,38400,30200,32900,34400,35300,0.5072,0.4928
Huston-Tillotson University,Austin,TX,www.htu.edu,2,6,11,30.264672,-97.721698,22,7,0.597,405,415,NULL,17,15,18,NULL,814,27133,13544,13544,0.5695,31600,26400,28500,30500,31500,0.4496,0.5504
University of the Incarnate Word,San Antonio,TX,www.uiw.edu,2,6,11,29.468052,-98.467709,18,12,0.9321,475,485,NULL,21,19,21,NULL,963,35799,26490,26490,0.7583,47500,39700,43400,45500,45100,0.3892,0.6108
Lamar University,Beaumont,TX,www.lamar.edu,1,6,12,30.044274,-94.073389,17,12,0.7881,475,485,NULL,21,20,21,NULL,963,19692,7659,16362,0.6013,46200,34000,37600,39300,43600,0.4233,0.5767
Texas A & M International University,Laredo,TX,www.tamiu.edu/,1,6,12,27.573504,-99.435225,18,12,0.467,445,470,NULL,19,18,19,NULL,906,13737,6453,15129,0.7588,43400,35700,40500,40900,44100,0.4149,0.5851
LeTourneau University,Longview,TX,www.letu.edu,2,6,13,32.467658,-94.72726,19,10,0.494,580,590,540,26,26,26,NULL,1177,38461,26910,26910,0.8289,56700,43900,49200,50100,56600,0.5439,0.4561
Lubbock Christian University,Lubbock,TX,https://www.lcu.edu,2,6,12,33.576273,-101.934816,19,10,0.9432,499,510,465,22,21,22,NULL,1010,29481,19600,19600,0.7176,43700,37200,39900,43200,40800,0.3862,0.6138
University of Mary Hardin-Baylor,Belton,TX,www.umhb.edu,2,6,23,31.066798,-97.463479,19,14,0.7991,520,525,475,24,23,23,NULL,1064,36180,25650,25650,0.683,44700,36100,38200,40600,43400,0.3883,0.6117
McMurry University,Abilene,TX,ww2.mcm.edu,2,6,12,32.429551,-99.750277,22,7,0.614,450,460,425,19,17,20,NULL,901,35747,25019,25019,0.5221,42600,33000,37000,39700,40700,0.5089,0.4911
Midwestern State University,Wichita Falls,TX,www.mwsu.edu,1,6,12,33.877143,-98.51774,19,13,0.6164,495,505,465,21,21,21,7,995,16931,7753,9703,0.7195,43000,38400,37400,40700,40700,0.4197,0.5803
University of North Texas,Denton,TX,www.unt.edu,1,6,12,33.210958,-97.151211,15,15,0.6538,545,555,NULL,24,22,23,NULL,1096,19405,9346,18034,0.7804,46600,36100,39100,41800,43800,0.4833,0.5167
Northwood University-Texas,Cedar Hill,TX,www.northwood.edu,2,6,41,32.607123,-96.967103,29,6,0.6897,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28405,23132,23132,0.2209,48300,43400,42600,46400,47500,0.3863,0.6137
Our Lady of the Lake University,San Antonio,TX,www.ollusa.edu,2,6,11,29.425611,-98.54395,18,10,0.4952,460,475,NULL,20,19,20,NULL,941,35340,24596,24596,0.6299,38600,34700,36500,37000,40600,0.2976,0.7024
The University of Texas Rio Grande Valley,Edinburg,TX,www.utrgv.edu,1,6,13,26.306629,-98.172112,17,15,0.628,470,490,460,20,19,20,7,953,11963,5173,14023,0.7608,41600,33200,36200,37800,41400,0.4407,0.5593
Paul Quinn College,Dallas,TX,www.pqc.edu,2,6,11,32.677195,-96.755864,22,8,0.8997,537,572,527,22,23,22,7,1070,23459,13375,13375,0.4821,29700,25900,26700,25900,30700,0.4559,0.5441
Prairie View A & M University,Prairie View,TX,www.pvamu.edu,1,6,32,30.094591,-95.992066,17,13,0.3913,415,435,405,18,16,18,6,850,17876,9461,20928,0.6685,38200,32400,33100,34800,35800,0.4097,0.5903
Rice University,Houston,TX,www.rice.edu,2,6,11,29.716485,-95.403625,15,14,0.151,720,750,720,33,34,33,9,1460,54291,40566,40566,0.959,80200,59000,66600,76800,75200,0.5211,0.4789
Saint Edward's University,Austin,TX,https://www.stedwards.edu,2,6,11,30.229844,-97.75763,18,13,0.7836,565,545,545,25,25,24,NULL,1116,46212,36550,36550,0.8281,52000,38400,44000,46300,48900,0.3904,0.6096
University of St Thomas,Houston,TX,www.stthom.edu,2,6,11,29.738113,-95.394178,18,9,0.7899,545,560,530,25,25,24,8,1111,38726,29440,29440,0.8755,55500,39200,44300,49600,51600,0.3935,0.6065
Sam Houston State University,Huntsville,TX,www.shsu.edu/,1,6,32,30.7247,-95.5519,17,15,0.7367,500,505,NULL,21,22,21,NULL,1000,19721,7294,15982,0.7874,45800,36800,39800,42000,43800,0.4,0.6
Schreiner University,Kerrville,TX,www.schreiner.edu,2,6,33,30.03108,-99.131076,21,11,0.9353,485,505,460,22,20,22,7,997,34065,24360,24360,0.6722,39800,32600,34400,36200,38900,0.4176,0.5824
St Mary's University,San Antonio,TX,www.stmarytx.edu/,2,6,11,29.451793,-98.564307,18,14,0.5946,515,520,NULL,22,21,22,7,1033,36504,26186,26186,0.7718,50100,35100,40600,43400,46300,0.4392,0.5608
Southern Methodist University,Dallas,TX,www.smu.edu,2,6,21,32.845254,-96.784855,16,14,0.524,645,665,648,30,31,29,9,1316,60938,45940,45940,0.8936,68900,54900,55300,62600,61300,0.4954,0.5046
Southwestern Assemblies of God University,Waxahachie,TX,www.sagu.edu,2,6,21,32.405477,-96.85315,20,10,0.3343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31578,18580,18580,0.7389,34900,29400,31400,32300,32900,0.4855,0.5145
Southwestern University,Georgetown,TX,www.southwestern.edu,2,6,21,30.635194,-97.664637,21,11,0.4852,575,580,NULL,26,26,26,NULL,1159,48080,36120,36120,0.8248,52700,34900,44300,49800,50100,0.4193,0.5807
Stephen F Austin State University,Nacogdoches,TX,www.sfasu.edu,1,6,41,31.58562,-94.58546,18,16,0.5851,490,500,NULL,22,20,21,NULL,998,22544,8892,19752,0.7,43400,33900,37500,39600,41400,0.3681,0.6319
Texas State University,San Marcos,TX,www.txstate.edu,1,6,23,29.889202,-97.936392,16,15,0.729,510,515,485,23,22,23,7,1032,19428,8950,19086,0.7601,48000,36900,40900,43200,45500,0.44,0.56
Southwestern Adventist University,Keene,TX,www.swau.edu/,2,6,31,32.397136,-97.328511,22,7,0.4965,460,455,NULL,19,NULL,19,NULL,905,28054,19460,19460,0.6886,43000,36900,37700,38300,40900,0.4408,0.5592
Sul Ross State University,Alpine,TX,www.sulross.edu,1,6,33,30.363418,-103.65007,18,10,0.934,NULL,435,405,19,17,19,NULL,890,17354,5676,14364,0.515,40900,32100,34200,35300,38400,0.4311,0.5689
Tarleton State University,Stephenville,TX,www.tarleton.edu,1,6,33,32.215665,-98.22008,18,13,0.5254,470,485,450,21,19,21,7,961,17964,6516,15204,0.6836,44800,36000,38600,41400,42900,0.3901,0.6099
Texas A & M University-Kingsville,Kingsville,TX,WWW.TAMUK.EDU,1,6,32,27.524852,-97.882342,17,13,0.8357,455,480,NULL,19,17,19,NULL,922,19700,7554,18984,0.6357,44700,37200,38300,42500,41000,0.4699,0.5301
Texas A & M University-College Station,College Station,TX,www.tamu.edu,1,6,13,30.613226,-96.340322,15,15,0.7103,580,615,550,27,27,27,8,1206,20998,9685,26583,0.9007,64000,48900,52400,56400,59100,0.514,0.486
The University of Texas at Arlington,Arlington,TX,WWW.UTA.EDU,1,6,11,32.728437,-97.115087,15,15,0.614,494,550,495,23,22,23,7,1053,21594,8878,18102,0.6932,50700,39800,43400,45700,48500,0.3975,0.6025
The University of Texas at Austin,Austin,TX,www.utexas.edu,1,6,11,30.286598,-97.73924,15,15,0.3966,630,660,625,29,30,30,9,1296,25918,9830,34836,0.9445,64700,48500,55400,60400,61400,0.4814,0.5186
The University of Texas at Dallas,Richardson,TX,www.utdallas.edu,1,6,13,32.989432,-96.748371,15,16,0.6194,610,645,NULL,28,28,29,NULL,1259,22713,10864,26894,0.8637,57300,43200,47800,50800,55800,0.5666,0.4334
The University of Texas at El Paso,El Paso,TX,www.utep.edu,1,6,11,31.771697,-106.50356,16,15,0.9989,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15067,7259,18389,0.6761,42300,32100,35400,36800,41300,0.4634,0.5366
